Var,Unit,Reg,Item,Macro,Year,Val
FEED,1000 t,CAN,CASS,SSP2,2050,3.657
FOOD,1000 t,CAN,CASS,SSP2,2050,6.301
OTHU,1000 t,CAN,CASS,SSP2,2050,24.598
CONS,1000 t dm,CAN,CASS,SSP2,2050,7.257
FEED,1000 t dm,CAN,CASS,SSP2,2050,0.768
FOOD,1000 t dm,CAN,CASS,SSP2,2050,1.323
OTHU,1000 t dm,CAN,CASS,SSP2,2050,5.165
CONS,1000 t,CHN,CASS,SSP2,2050,13795.299
FEED,1000 t,CHN,CASS,SSP2,2050,10915.84
FOOD,1000 t,CHN,CASS,SSP2,2050,1326.888
PROD,1000 t,CHN,CASS,SSP2,2050,9016.749
OTHU,1000 t,CHN,CASS,SSP2,2050,1552.571
CONS,1000 t dm,CHN,CASS,SSP2,2050,2897.013
FEED,1000 t dm,CHN,CASS,SSP2,2050,2292.326
FOOD,1000 t dm,CHN,CASS,SSP2,2050,278.646
PROD,1000 t dm,CHN,CASS,SSP2,2050,1893.517
OTHU,1000 t dm,CHN,CASS,SSP2,2050,326.04
CONS,1000 t,IND,CASS,SSP2,2050,16629.084
FOOD,1000 t,IND,CASS,SSP2,2050,14384.676
PROD,1000 t,IND,CASS,SSP2,2050,16737.376
OTHU,1000 t,IND,CASS,SSP2,2050,2244.407
CONS,1000 t dm,IND,CASS,SSP2,2050,3492.108
FOOD,1000 t dm,IND,CASS,SSP2,2050,3020.782
PROD,1000 t dm,IND,CASS,SSP2,2050,3514.849
OTHU,1000 t dm,IND,CASS,SSP2,2050,471.326
CONS,1000 t,WLD,CASS,SSP2,2050,659029.371
FEED,1000 t,WLD,CASS,SSP2,2050,379539.03
FOOD,1000 t,WLD,CASS,SSP2,2050,196653.522
PROD,1000 t,WLD,CASS,SSP2,2050,659029.371
OTHU,1000 t,WLD,CASS,SSP2,2050,82836.82
CONS,1000 t dm,WLD,CASS,SSP2,2050,138396.168
FEED,1000 t dm,WLD,CASS,SSP2,2050,79703.196
FOOD,1000 t dm,WLD,CASS,SSP2,2050,41297.24
PROD,1000 t dm,WLD,CASS,SSP2,2050,138396.168
OTHU,1000 t dm,WLD,CASS,SSP2,2050,17395.732
CONS,1000 t,OSA,CASS,SSP2,2050,37290.993
FEED,1000 t,OSA,CASS,SSP2,2050,28517.489
FOOD,1000 t,OSA,CASS,SSP2,2050,6203.527
PROD,1000 t,OSA,CASS,SSP2,2050,19424.667
OTHU,1000 t,OSA,CASS,SSP2,2050,2569.977
CONS,1000 t dm,OSA,CASS,SSP2,2050,7831.109
FEED,1000 t dm,OSA,CASS,SSP2,2050,5988.673
FOOD,1000 t dm,OSA,CASS,SSP2,2050,1302.741
PROD,1000 t dm,OSA,CASS,SSP2,2050,4079.18
OTHU,1000 t dm,OSA,CASS,SSP2,2050,539.695
CONS,1000 t,EUR,CASS,SSP2,2050,8069.916
FEED,1000 t,EUR,CASS,SSP2,2050,6995.32
FOOD,1000 t,EUR,CASS,SSP2,2050,17.429
OTHU,1000 t,EUR,CASS,SSP2,2050,1057.167
CONS,1000 t dm,EUR,CASS,SSP2,2050,1694.682
FEED,1000 t dm,EUR,CASS,SSP2,2050,1469.017
FOOD,1000 t dm,EUR,CASS,SSP2,2050,3.66
OTHU,1000 t dm,EUR,CASS,SSP2,2050,222.005
CONS,1000 t,MEN,CASS,SSP2,2050,1159.852
FEED,1000 t,MEN,CASS,SSP2,2050,1102.266
FOOD,1000 t,MEN,CASS,SSP2,2050,36.131
OTHU,1000 t,MEN,CASS,SSP2,2050,21.456
CONS,1000 t dm,MEN,CASS,SSP2,2050,243.569
FEED,1000 t dm,MEN,CASS,SSP2,2050,231.476
FOOD,1000 t dm,MEN,CASS,SSP2,2050,7.587
OTHU,1000 t dm,MEN,CASS,SSP2,2050,4.506
CONS,1000 t,SSA,CASS,SSP2,2050,481519.254
FEED,1000 t,SSA,CASS,SSP2,2050,280934.236
FOOD,1000 t,SSA,CASS,SSP2,2050,143571.884
PROD,1000 t,SSA,CASS,SSP2,2050,445610.906
OTHU,1000 t,SSA,CASS,SSP2,2050,57013.134
CONS,1000 t dm,SSA,CASS,SSP2,2050,101119.043
FEED,1000 t dm,SSA,CASS,SSP2,2050,58996.19
FOOD,1000 t dm,SSA,CASS,SSP2,2050,30150.096
PROD,1000 t dm,SSA,CASS,SSP2,2050,93578.29
OTHU,1000 t dm,SSA,CASS,SSP2,2050,11972.758
CONS,1000 t,SEA,CASS,SSP2,2050,54901.656
FEED,1000 t,SEA,CASS,SSP2,2050,18278.617
FOOD,1000 t,SEA,CASS,SSP2,2050,23299.424
PROD,1000 t,SEA,CASS,SSP2,2050,123728.844
OTHU,1000 t,SEA,CASS,SSP2,2050,13323.615
CONS,1000 t dm,SEA,CASS,SSP2,2050,11529.348
FEED,1000 t dm,SEA,CASS,SSP2,2050,3838.51
FOOD,1000 t dm,SEA,CASS,SSP2,2050,4892.879
PROD,1000 t dm,SEA,CASS,SSP2,2050,25983.057
OTHU,1000 t dm,SEA,CASS,SSP2,2050,2797.959
CONS,1000 t,OAS,CASS,SSP2,2050,2239.88
FEED,1000 t,OAS,CASS,SSP2,2050,1441.845
FOOD,1000 t,OAS,CASS,SSP2,2050,624.439
PROD,1000 t,OAS,CASS,SSP2,2050,1427.955
OTHU,1000 t,OAS,CASS,SSP2,2050,173.597
CONS,1000 t dm,OAS,CASS,SSP2,2050,470.375
FEED,1000 t dm,OAS,CASS,SSP2,2050,302.787
FOOD,1000 t dm,OAS,CASS,SSP2,2050,131.132
PROD,1000 t dm,OAS,CASS,SSP2,2050,299.871
OTHU,1000 t dm,OAS,CASS,SSP2,2050,36.455
CONS,1000 t,ANZ,CHKP,SSP2,2050,1356.358
FEED,1000 t,ANZ,CHKP,SSP2,2050,1129.05
FOOD,1000 t,ANZ,CHKP,SSP2,2050,64.492
PROD,1000 t,ANZ,CHKP,SSP2,2050,3579.604
OTHU,1000 t,ANZ,CHKP,SSP2,2050,162.816
CONS,1000 t dm,ANZ,CHKP,SSP2,2050,1220.723
FEED,1000 t dm,ANZ,CHKP,SSP2,2050,1016.145
FOOD,1000 t dm,ANZ,CHKP,SSP2,2050,58.043
PROD,1000 t dm,ANZ,CHKP,SSP2,2050,3221.643
OTHU,1000 t dm,ANZ,CHKP,SSP2,2050,146.535
CONS,1000 t,USA,CHKP,SSP2,2050,4.631
OTHU,1000 t,USA,CHKP,SSP2,2050,4.631
CONS,1000 t dm,USA,CHKP,SSP2,2050,4.168
OTHU,1000 t dm,USA,CHKP,SSP2,2050,4.168
CONS,1000 t,FSU,CHKP,SSP2,2050,63.62
FEED,1000 t,FSU,CHKP,SSP2,2050,33.663
FOOD,1000 t,FSU,CHKP,SSP2,2050,3.243
OTHU,1000 t,FSU,CHKP,SSP2,2050,26.713
CONS,1000 t dm,FSU,CHKP,SSP2,2050,57.258
FEED,1000 t dm,FSU,CHKP,SSP2,2050,30.297
FOOD,1000 t dm,FSU,CHKP,SSP2,2050,2.919
OTHU,1000 t dm,FSU,CHKP,SSP2,2050,24.042
CONS,1000 t,BRA,CHKP,SSP2,2050,3.854
FOOD,1000 t,BRA,CHKP,SSP2,2050,3.854
CONS,1000 t dm,BRA,CHKP,SSP2,2050,3.469
FOOD,1000 t dm,BRA,CHKP,SSP2,2050,3.469
CONS,1000 t,CAN,CHKP,SSP2,2050,810.509
FEED,1000 t,CAN,CHKP,SSP2,2050,407.359
FOOD,1000 t,CAN,CHKP,SSP2,2050,165.345
PROD,1000 t,CAN,CHKP,SSP2,2050,989.526
OTHU,1000 t,CAN,CHKP,SSP2,2050,237.805
CONS,1000 t dm,CAN,CHKP,SSP2,2050,729.458
FEED,1000 t dm,CAN,CHKP,SSP2,2050,366.623
FOOD,1000 t dm,CAN,CHKP,SSP2,2050,148.81
PROD,1000 t dm,CAN,CHKP,SSP2,2050,890.574
OTHU,1000 t dm,CAN,CHKP,SSP2,2050,214.025
CONS,1000 t,CHN,CHKP,SSP2,2050,31.447
FEED,1000 t,CHN,CHKP,SSP2,2050,30.717
FOOD,1000 t,CHN,CHKP,SSP2,2050,0.238
OTHU,1000 t,CHN,CHKP,SSP2,2050,0.491
CONS,1000 t dm,CHN,CHKP,SSP2,2050,28.302
FEED,1000 t dm,CHN,CHKP,SSP2,2050,27.645
FOOD,1000 t dm,CHN,CHKP,SSP2,2050,0.215
OTHU,1000 t dm,CHN,CHKP,SSP2,2050,0.442
CONS,1000 t,IND,CHKP,SSP2,2050,11384.934
FEED,1000 t,IND,CHKP,SSP2,2050,2439.109
FOOD,1000 t,IND,CHKP,SSP2,2050,8585.54
PROD,1000 t,IND,CHKP,SSP2,2050,9604
OTHU,1000 t,IND,CHKP,SSP2,2050,360.284
CONS,1000 t dm,IND,CHKP,SSP2,2050,10246.44
FEED,1000 t dm,IND,CHKP,SSP2,2050,2195.199
FOOD,1000 t dm,IND,CHKP,SSP2,2050,7726.986
PROD,1000 t dm,IND,CHKP,SSP2,2050,8643.6
OTHU,1000 t dm,IND,CHKP,SSP2,2050,324.256
CONS,1000 t,WLD,CHKP,SSP2,2050,20756.609
FEED,1000 t,WLD,CHKP,SSP2,2050,7405.321
FOOD,1000 t,WLD,CHKP,SSP2,2050,12137.935
PROD,1000 t,WLD,CHKP,SSP2,2050,20756.609
OTHU,1000 t,WLD,CHKP,SSP2,2050,1213.353
CONS,1000 t dm,WLD,CHKP,SSP2,2050,18680.948
FEED,1000 t dm,WLD,CHKP,SSP2,2050,6664.789
FOOD,1000 t dm,WLD,CHKP,SSP2,2050,10924.141
PROD,1000 t dm,WLD,CHKP,SSP2,2050,18680.948
OTHU,1000 t dm,WLD,CHKP,SSP2,2050,1092.018
CONS,1000 t,OSA,CHKP,SSP2,2050,220.92
FEED,1000 t,OSA,CHKP,SSP2,2050,99.509
FOOD,1000 t,OSA,CHKP,SSP2,2050,72.095
PROD,1000 t,OSA,CHKP,SSP2,2050,412.947
OTHU,1000 t,OSA,CHKP,SSP2,2050,49.316
CONS,1000 t dm,OSA,CHKP,SSP2,2050,198.828
FEED,1000 t dm,OSA,CHKP,SSP2,2050,89.558
FOOD,1000 t dm,OSA,CHKP,SSP2,2050,64.886
PROD,1000 t dm,OSA,CHKP,SSP2,2050,371.652
OTHU,1000 t dm,OSA,CHKP,SSP2,2050,44.384
CONS,1000 t,EUR,CHKP,SSP2,2050,415.523
FEED,1000 t,EUR,CHKP,SSP2,2050,231.99
FOOD,1000 t,EUR,CHKP,SSP2,2050,172.84
PROD,1000 t,EUR,CHKP,SSP2,2050,318.9
OTHU,1000 t,EUR,CHKP,SSP2,2050,10.693
CONS,1000 t dm,EUR,CHKP,SSP2,2050,373.971
FEED,1000 t dm,EUR,CHKP,SSP2,2050,208.791
FOOD,1000 t dm,EUR,CHKP,SSP2,2050,155.556
PROD,1000 t dm,EUR,CHKP,SSP2,2050,287.01
OTHU,1000 t dm,EUR,CHKP,SSP2,2050,9.624
CONS,1000 t,MEN,CHKP,SSP2,2050,3142.583
FEED,1000 t,MEN,CHKP,SSP2,2050,1725.322
FOOD,1000 t,MEN,CHKP,SSP2,2050,1238.24
PROD,1000 t,MEN,CHKP,SSP2,2050,3673.281
OTHU,1000 t,MEN,CHKP,SSP2,2050,179.02
CONS,1000 t dm,MEN,CHKP,SSP2,2050,2828.325
FEED,1000 t dm,MEN,CHKP,SSP2,2050,1552.79
FOOD,1000 t dm,MEN,CHKP,SSP2,2050,1114.416
PROD,1000 t dm,MEN,CHKP,SSP2,2050,3305.953
OTHU,1000 t dm,MEN,CHKP,SSP2,2050,161.118
CONS,1000 t,SSA,CHKP,SSP2,2050,1509.136
FEED,1000 t,SSA,CHKP,SSP2,2050,513.312
FOOD,1000 t,SSA,CHKP,SSP2,2050,862.603
PROD,1000 t,SSA,CHKP,SSP2,2050,999.282
OTHU,1000 t,SSA,CHKP,SSP2,2050,133.221
CONS,1000 t dm,SSA,CHKP,SSP2,2050,1358.222
FEED,1000 t dm,SSA,CHKP,SSP2,2050,461.981
FOOD,1000 t dm,SSA,CHKP,SSP2,2050,776.343
PROD,1000 t dm,SSA,CHKP,SSP2,2050,899.354
OTHU,1000 t dm,SSA,CHKP,SSP2,2050,119.898
CONS,1000 t,SEA,CHKP,SSP2,2050,169.092
FEED,1000 t,SEA,CHKP,SSP2,2050,34.02
FOOD,1000 t,SEA,CHKP,SSP2,2050,132.614
PROD,1000 t,SEA,CHKP,SSP2,2050,692.264
OTHU,1000 t,SEA,CHKP,SSP2,2050,2.457
CONS,1000 t dm,SEA,CHKP,SSP2,2050,152.182
FEED,1000 t dm,SEA,CHKP,SSP2,2050,30.618
FOOD,1000 t dm,SEA,CHKP,SSP2,2050,119.353
PROD,1000 t dm,SEA,CHKP,SSP2,2050,623.037
OTHU,1000 t dm,SEA,CHKP,SSP2,2050,2.212
CONS,1000 t,OAS,CHKP,SSP2,2050,1644.002
FEED,1000 t,OAS,CHKP,SSP2,2050,761.269
FOOD,1000 t,OAS,CHKP,SSP2,2050,836.829
PROD,1000 t,OAS,CHKP,SSP2,2050,486.805
OTHU,1000 t,OAS,CHKP,SSP2,2050,45.904
CONS,1000 t dm,OAS,CHKP,SSP2,2050,1479.602
FEED,1000 t dm,OAS,CHKP,SSP2,2050,685.142
FOOD,1000 t dm,OAS,CHKP,SSP2,2050,753.146
PROD,1000 t dm,OAS,CHKP,SSP2,2050,438.125
OTHU,1000 t dm,OAS,CHKP,SSP2,2050,41.314
CONS,1000 t,ANZ,CORN,SSP2,2050,1582.612
FEED,1000 t,ANZ,CORN,SSP2,2050,1227.075
FOOD,1000 t,ANZ,CORN,SSP2,2050,220.744
PROD,1000 t,ANZ,CORN,SSP2,2050,1634.502
OTHU,1000 t,ANZ,CORN,SSP2,2050,134.793
CONS,1000 t dm,ANZ,CORN,SSP2,2050,1345.22
FEED,1000 t dm,ANZ,CORN,SSP2,2050,1043.014
FOOD,1000 t dm,ANZ,CORN,SSP2,2050,187.633
PROD,1000 t dm,ANZ,CORN,SSP2,2050,1389.327
OTHU,1000 t dm,ANZ,CORN,SSP2,2050,114.574
CONS,1000 t,USA,CORN,SSP2,2050,431195.475
FEED,1000 t,USA,CORN,SSP2,2050,245933.077
FOOD,1000 t,USA,CORN,SSP2,2050,13634.114
PROD,1000 t,USA,CORN,SSP2,2050,453698.165
OTHU,1000 t,USA,CORN,SSP2,2050,171628.284
CONS,1000 t dm,USA,CORN,SSP2,2050,366516.154
FEED,1000 t dm,USA,CORN,SSP2,2050,209043.116
FOOD,1000 t dm,USA,CORN,SSP2,2050,11588.997
PROD,1000 t dm,USA,CORN,SSP2,2050,385643.44
OTHU,1000 t dm,USA,CORN,SSP2,2050,145884.041
CONS,1000 t,FSU,CORN,SSP2,2050,20200.623
FEED,1000 t,FSU,CORN,SSP2,2050,17847.603
FOOD,1000 t,FSU,CORN,SSP2,2050,1655.043
PROD,1000 t,FSU,CORN,SSP2,2050,16884.564
OTHU,1000 t,FSU,CORN,SSP2,2050,697.976
CONS,1000 t dm,FSU,CORN,SSP2,2050,17170.529
FEED,1000 t dm,FSU,CORN,SSP2,2050,15170.463
FOOD,1000 t dm,FSU,CORN,SSP2,2050,1406.787
PROD,1000 t dm,FSU,CORN,SSP2,2050,14351.879
OTHU,1000 t dm,FSU,CORN,SSP2,2050,593.28
CONS,1000 t,BRA,CORN,SSP2,2050,78925.272
FEED,1000 t,BRA,CORN,SSP2,2050,69422.839
FOOD,1000 t,BRA,CORN,SSP2,2050,5031.755
PROD,1000 t,BRA,CORN,SSP2,2050,113307.161
OTHU,1000 t,BRA,CORN,SSP2,2050,4470.678
CONS,1000 t dm,BRA,CORN,SSP2,2050,67086.481
FEED,1000 t dm,BRA,CORN,SSP2,2050,59009.413
FOOD,1000 t dm,BRA,CORN,SSP2,2050,4276.992
PROD,1000 t dm,BRA,CORN,SSP2,2050,96311.087
OTHU,1000 t dm,BRA,CORN,SSP2,2050,3800.076
CONS,1000 t,CAN,CORN,SSP2,2050,15290.892
FEED,1000 t,CAN,CORN,SSP2,2050,11905.817
FOOD,1000 t,CAN,CORN,SSP2,2050,1998.794
PROD,1000 t,CAN,CORN,SSP2,2050,15088.021
OTHU,1000 t,CAN,CORN,SSP2,2050,1386.281
CONS,1000 t dm,CAN,CORN,SSP2,2050,12997.258
FEED,1000 t dm,CAN,CORN,SSP2,2050,10119.944
FOOD,1000 t dm,CAN,CORN,SSP2,2050,1698.975
PROD,1000 t dm,CAN,CORN,SSP2,2050,12824.818
OTHU,1000 t dm,CAN,CORN,SSP2,2050,1178.339
CONS,1000 t,CHN,CORN,SSP2,2050,308435.803
FEED,1000 t,CHN,CORN,SSP2,2050,254685.464
FOOD,1000 t,CHN,CORN,SSP2,2050,10750.068
PROD,1000 t,CHN,CORN,SSP2,2050,313471.183
OTHU,1000 t,CHN,CORN,SSP2,2050,43000.271
CONS,1000 t dm,CHN,CORN,SSP2,2050,262170.432
FEED,1000 t dm,CHN,CORN,SSP2,2050,216482.644
FOOD,1000 t dm,CHN,CORN,SSP2,2050,9137.558
PROD,1000 t dm,CHN,CORN,SSP2,2050,266450.505
OTHU,1000 t dm,CHN,CORN,SSP2,2050,36550.231
CONS,1000 t,IND,CORN,SSP2,2050,45855.259
FEED,1000 t,IND,CORN,SSP2,2050,36362.176
FOOD,1000 t,IND,CORN,SSP2,2050,6238.629
PROD,1000 t,IND,CORN,SSP2,2050,44387.941
OTHU,1000 t,IND,CORN,SSP2,2050,3254.455
CONS,1000 t dm,IND,CORN,SSP2,2050,38976.971
FEED,1000 t dm,IND,CORN,SSP2,2050,30907.849
FOOD,1000 t dm,IND,CORN,SSP2,2050,5302.834
PROD,1000 t dm,IND,CORN,SSP2,2050,37729.75
OTHU,1000 t dm,IND,CORN,SSP2,2050,2766.287
CONS,1000 t,WLD,CORN,SSP2,2050,1450157.272
FEED,1000 t,WLD,CORN,SSP2,2050,962974.756
FOOD,1000 t,WLD,CORN,SSP2,2050,201824.141
PROD,1000 t,WLD,CORN,SSP2,2050,1450157.272
OTHU,1000 t,WLD,CORN,SSP2,2050,285358.376
CONS,1000 t dm,WLD,CORN,SSP2,2050,1232633.682
FEED,1000 t dm,WLD,CORN,SSP2,2050,818528.542
FOOD,1000 t dm,WLD,CORN,SSP2,2050,171550.519
PROD,1000 t dm,WLD,CORN,SSP2,2050,1232633.682
OTHU,1000 t dm,WLD,CORN,SSP2,2050,242554.619
CONS,1000 t,OSA,CORN,SSP2,2050,123096.724
FEED,1000 t,OSA,CORN,SSP2,2050,78715.888
FOOD,1000 t,OSA,CORN,SSP2,2050,30504.892
PROD,1000 t,OSA,CORN,SSP2,2050,120473.259
OTHU,1000 t,OSA,CORN,SSP2,2050,13875.944
CONS,1000 t dm,OSA,CORN,SSP2,2050,104632.215
FEED,1000 t dm,OSA,CORN,SSP2,2050,66908.505
FOOD,1000 t dm,OSA,CORN,SSP2,2050,25929.158
PROD,1000 t dm,OSA,CORN,SSP2,2050,102402.27
OTHU,1000 t dm,OSA,CORN,SSP2,2050,11794.552
CONS,1000 t,EUR,CORN,SSP2,2050,84485.071
FEED,1000 t,EUR,CORN,SSP2,2050,69412.406
FOOD,1000 t,EUR,CORN,SSP2,2050,7847.45
PROD,1000 t,EUR,CORN,SSP2,2050,93472.721
OTHU,1000 t,EUR,CORN,SSP2,2050,7225.214
CONS,1000 t dm,EUR,CORN,SSP2,2050,71812.31
FEED,1000 t dm,EUR,CORN,SSP2,2050,59000.545
FOOD,1000 t dm,EUR,CORN,SSP2,2050,6670.333
PROD,1000 t dm,EUR,CORN,SSP2,2050,79451.813
OTHU,1000 t dm,EUR,CORN,SSP2,2050,6141.432
CONS,1000 t,MEN,CORN,SSP2,2050,59218.862
FEED,1000 t,MEN,CORN,SSP2,2050,37893.183
FOOD,1000 t,MEN,CORN,SSP2,2050,15752.145
PROD,1000 t,MEN,CORN,SSP2,2050,24221.113
OTHU,1000 t,MEN,CORN,SSP2,2050,5573.534
CONS,1000 t dm,MEN,CORN,SSP2,2050,50336.033
FEED,1000 t dm,MEN,CORN,SSP2,2050,32209.206
FOOD,1000 t dm,MEN,CORN,SSP2,2050,13389.323
PROD,1000 t dm,MEN,CORN,SSP2,2050,20587.946
OTHU,1000 t dm,MEN,CORN,SSP2,2050,4737.504
CONS,1000 t,SSA,CORN,SSP2,2050,144945.469
FEED,1000 t,SSA,CORN,SSP2,2050,37307.595
FOOD,1000 t,SSA,CORN,SSP2,2050,86907.401
PROD,1000 t,SSA,CORN,SSP2,2050,153020.389
OTHU,1000 t,SSA,CORN,SSP2,2050,20730.474
CONS,1000 t dm,SSA,CORN,SSP2,2050,123203.649
FEED,1000 t dm,SSA,CORN,SSP2,2050,31711.456
FOOD,1000 t dm,SSA,CORN,SSP2,2050,73871.291
PROD,1000 t dm,SSA,CORN,SSP2,2050,130067.33
OTHU,1000 t dm,SSA,CORN,SSP2,2050,17620.903
CONS,1000 t,SEA,CORN,SSP2,2050,122796.39
FEED,1000 t,SEA,CORN,SSP2,2050,94066.966
FOOD,1000 t,SEA,CORN,SSP2,2050,16123.428
PROD,1000 t,SEA,CORN,SSP2,2050,86464.511
OTHU,1000 t,SEA,CORN,SSP2,2050,12605.996
CONS,1000 t dm,SEA,CORN,SSP2,2050,104376.932
FEED,1000 t dm,SEA,CORN,SSP2,2050,79956.921
FOOD,1000 t dm,SEA,CORN,SSP2,2050,13704.914
PROD,1000 t dm,SEA,CORN,SSP2,2050,73494.834
OTHU,1000 t dm,SEA,CORN,SSP2,2050,10715.097
CONS,1000 t,OAS,CORN,SSP2,2050,14128.819
FEED,1000 t,OAS,CORN,SSP2,2050,8194.665
FOOD,1000 t,OAS,CORN,SSP2,2050,5159.677
PROD,1000 t,OAS,CORN,SSP2,2050,14033.743
OTHU,1000 t,OAS,CORN,SSP2,2050,774.477
CONS,1000 t dm,OAS,CORN,SSP2,2050,12009.496
FEED,1000 t dm,OAS,CORN,SSP2,2050,6965.466
FOOD,1000 t dm,OAS,CORN,SSP2,2050,4385.726
PROD,1000 t dm,OAS,CORN,SSP2,2050,11928.682
OTHU,1000 t dm,OAS,CORN,SSP2,2050,658.305
CONS,1000 t,ANZ,COTT,SSP2,2050,771.009
FEED,1000 t,ANZ,COTT,SSP2,2050,36.831
FOOD,1000 t,ANZ,COTT,SSP2,2050,651.766
PROD,1000 t,ANZ,COTT,SSP2,2050,2886.144
OTHU,1000 t,ANZ,COTT,SSP2,2050,82.413
CONS,1000 t dm,ANZ,COTT,SSP2,2050,701.619
FEED,1000 t dm,ANZ,COTT,SSP2,2050,33.516
FOOD,1000 t dm,ANZ,COTT,SSP2,2050,593.107
PROD,1000 t dm,ANZ,COTT,SSP2,2050,2626.391
OTHU,1000 t dm,ANZ,COTT,SSP2,2050,74.995
CONS,1000 t,USA,COTT,SSP2,2050,8694.743
FEED,1000 t,USA,COTT,SSP2,2050,5785.09
FOOD,1000 t,USA,COTT,SSP2,2050,1144.769
PROD,1000 t,USA,COTT,SSP2,2050,7361.112
OTHU,1000 t,USA,COTT,SSP2,2050,1764.884
CONS,1000 t dm,USA,COTT,SSP2,2050,7912.216
FEED,1000 t dm,USA,COTT,SSP2,2050,5264.432
FOOD,1000 t dm,USA,COTT,SSP2,2050,1041.739
PROD,1000 t dm,USA,COTT,SSP2,2050,6698.612
OTHU,1000 t dm,USA,COTT,SSP2,2050,1606.044
CONS,1000 t,FSU,COTT,SSP2,2050,9847.374
FEED,1000 t,FSU,COTT,SSP2,2050,6171.309
FOOD,1000 t,FSU,COTT,SSP2,2050,3409.801
PROD,1000 t,FSU,COTT,SSP2,2050,9725.969
OTHU,1000 t,FSU,COTT,SSP2,2050,266.264
CONS,1000 t dm,FSU,COTT,SSP2,2050,8961.11
FEED,1000 t dm,FSU,COTT,SSP2,2050,5615.891
FOOD,1000 t dm,FSU,COTT,SSP2,2050,3102.919
PROD,1000 t dm,FSU,COTT,SSP2,2050,8850.631
OTHU,1000 t dm,FSU,COTT,SSP2,2050,242.3
CONS,1000 t,BRA,COTT,SSP2,2050,1902.9
FEED,1000 t,BRA,COTT,SSP2,2050,367.351
FOOD,1000 t,BRA,COTT,SSP2,2050,1343.334
PROD,1000 t,BRA,COTT,SSP2,2050,3475.498
OTHU,1000 t,BRA,COTT,SSP2,2050,192.215
CONS,1000 t dm,BRA,COTT,SSP2,2050,1731.639
FEED,1000 t dm,BRA,COTT,SSP2,2050,334.29
FOOD,1000 t dm,BRA,COTT,SSP2,2050,1222.434
PROD,1000 t dm,BRA,COTT,SSP2,2050,3162.703
OTHU,1000 t dm,BRA,COTT,SSP2,2050,174.916
CONS,1000 t,CAN,COTT,SSP2,2050,360.796
FOOD,1000 t,CAN,COTT,SSP2,2050,10.917
OTHU,1000 t,CAN,COTT,SSP2,2050,349.88
CONS,1000 t dm,CAN,COTT,SSP2,2050,328.324
FOOD,1000 t dm,CAN,COTT,SSP2,2050,9.934
OTHU,1000 t dm,CAN,COTT,SSP2,2050,318.39
CONS,1000 t,CHN,COTT,SSP2,2050,38367.606
FEED,1000 t,CHN,COTT,SSP2,2050,4508.689
FOOD,1000 t,CHN,COTT,SSP2,2050,20559.67
PROD,1000 t,CHN,COTT,SSP2,2050,38104.553
OTHU,1000 t,CHN,COTT,SSP2,2050,13299.247
CONS,1000 t dm,CHN,COTT,SSP2,2050,34914.522
FEED,1000 t dm,CHN,COTT,SSP2,2050,4102.907
FOOD,1000 t dm,CHN,COTT,SSP2,2050,18709.299
PROD,1000 t dm,CHN,COTT,SSP2,2050,34675.143
OTHU,1000 t dm,CHN,COTT,SSP2,2050,12102.315
CONS,1000 t,IND,COTT,SSP2,2050,27866.66
FEED,1000 t,IND,COTT,SSP2,2050,4538.984
FOOD,1000 t,IND,COTT,SSP2,2050,17500.172
PROD,1000 t,IND,COTT,SSP2,2050,25635.519
OTHU,1000 t,IND,COTT,SSP2,2050,5827.504
CONS,1000 t dm,IND,COTT,SSP2,2050,25358.661
FEED,1000 t dm,IND,COTT,SSP2,2050,4130.476
FOOD,1000 t dm,IND,COTT,SSP2,2050,15925.156
PROD,1000 t dm,IND,COTT,SSP2,2050,23328.323
OTHU,1000 t dm,IND,COTT,SSP2,2050,5303.029
CONS,1000 t,WLD,COTT,SSP2,2050,126253.297
FEED,1000 t,WLD,COTT,SSP2,2050,33636.093
FOOD,1000 t,WLD,COTT,SSP2,2050,62782.661
PROD,1000 t,WLD,COTT,SSP2,2050,126253.297
OTHU,1000 t,WLD,COTT,SSP2,2050,29834.544
CONS,1000 t dm,WLD,COTT,SSP2,2050,114890.501
FEED,1000 t dm,WLD,COTT,SSP2,2050,30608.845
FOOD,1000 t dm,WLD,COTT,SSP2,2050,57132.221
PROD,1000 t dm,WLD,COTT,SSP2,2050,114890.501
OTHU,1000 t dm,WLD,COTT,SSP2,2050,27149.435
CONS,1000 t,OSA,COTT,SSP2,2050,2723.342
FEED,1000 t,OSA,COTT,SSP2,2050,430.471
FOOD,1000 t,OSA,COTT,SSP2,2050,835.766
PROD,1000 t,OSA,COTT,SSP2,2050,3686.095
OTHU,1000 t,OSA,COTT,SSP2,2050,1457.104
CONS,1000 t dm,OSA,COTT,SSP2,2050,2478.242
FEED,1000 t dm,OSA,COTT,SSP2,2050,391.729
FOOD,1000 t dm,OSA,COTT,SSP2,2050,760.547
PROD,1000 t dm,OSA,COTT,SSP2,2050,3354.346
OTHU,1000 t dm,OSA,COTT,SSP2,2050,1325.965
CONS,1000 t,EUR,COTT,SSP2,2050,1148.076
FEED,1000 t,EUR,COTT,SSP2,2050,144.477
FOOD,1000 t,EUR,COTT,SSP2,2050,204.617
PROD,1000 t,EUR,COTT,SSP2,2050,1204.883
OTHU,1000 t,EUR,COTT,SSP2,2050,798.982
